제목,날짜,분류,기자,본문
Moon ratifies Pyongyang Declaration ,2018-10-23 16:59,North Korea,,"By Kim Yoo-chulPresident Moon Jae-in ratified an agreement signed between him and North Korean leader Kim Jong-un at their third summit in Pyongyang last month. ""Moon ratified the Pyongyang Joint Declaration. An official announcement will soon follow,"" a Cheong Wa Dae official said.As a procedural step for the ratification, the Cabinet earlier approved the declaration, as well as a separate inter-Korean military agreement reached at the summit. The move comes after the Ministry of Government Legislation concluded that obtaining the National Assembly's consent for ratification of the two agreements was not necessary as a broader inter-Korean agreement, the Panmunjom Declaration reached at the first Moon-Kim summit in April, is undergoing the Assembly ratification process.The conservative parties sharply criticized the move, claiming Moon was backtracking on his earlier pledge to seek parliamentary consent for inter-Korean deals.However, the presidential office said the ratification of the two agreements will boost the wider implementation of promises made in Pyongyang.""At the Vatican, Pope Francis directly mentioned his willingness to visit North Korea. The U.K. and France, permanent members of the United Nations Security Council (UNSC), clearly showed their backing in terms of denuclearization as well as the peace process. The international community is on our side. I hope to win more support from the public in the ongoing process,"" Moon said at the Cabinet meeting, according to press pool reports. The two Korea are engaging in military trust-building, the President said. ""Once we see further progress in the easing of military tensions and the development of inter-Korean relations, then the whole denuclearization process will accelerate,"" Moon said, adding the agreement will also help promote human rights in North Korea. The promises made at Panmunjeom in April and Pyongyang in September face the difficulties of the limits of economic cooperation under the extensive international sanctions regime on North Korea, and the issue of denuclearization.At the summit in Pyongyang, two detailed areas of progress were bilateral measures along the Northern Limit Line (NLL) _ the disputed West Sea maritime boundary _ and others along the Demilitarized Zone (DMZ).For President Moon, who has long been vocal about the pursuit of a permanent peace on the Korean Peninsula, walking away from the North Korean capital with a meaningful joint declaration on military-to-military talks and cooperation was a powerful gesture given the ongoing hurdles facing any further grand economic moves.Presidential chief of staff Im Jong-seok said the government plans to ask the National Assembly for ratification only if some agreements reached by the two Korea produce a financial burden. Unifying the two Koreas could cost $1 trillion under the best scenario and take several decades. The final price tag will depend largely on what the catalyst for reunification is.""As seen by previous cases, it's unnecessary for Assembly approval to make the Pyongyang Declaration actually happen,"" Im said after the Cabinet meeting, the pool reports said.President Moon is taking steps to spread his ""sanctions-relief"" message to the international community, to encourage North Korea to announce more concrete and detailed plans to scrap all its nuclear programs. The pitch, however, is getting a mixed response from UNSC members and the United States over ""differing thinking"" toward the North's denuclearization.The ruling Democratic Party of Korea (DPK) welcomed the Cabinet's decision. The conservative opposition parties were less positive, claiming President Moon was disregarding the National Assembly. ""The government said the Panmunjom Declaration needed Assembly approval, but also said there was no need to ratify the Pyongyang Declaration. This perception represents how the President is dogmatic,"" said Kim Sung-tae, floor leader of the main opposition Liberty Korea Party.The bill submitted for ratification of the Panmunjeom Declaration, a result of Moon's first summit with Kim, is still pending at the Assembly. By Kim Yoo-chul  President Moon Jae-in ratified an agreement signed between him and North Korean leader Kim Jong-un at their third summit in Pyongyang last month.  ""Moon ratified the Pyongyang Joint Declaration. An official announcement will soon follow,"" a Cheong Wa Dae official said.  As a procedural step for the ratification, the Cabinet earlier approved the declaration, as well as a separate inter-Korean military agreement reached at the summit.  The move comes after the Ministry of Government Legislation concluded that obtaining the National Assembly's consent for ratification of the two agreements was not necessary as a broader inter-Korean agreement, the Panmunjom Declaration reached at the first Moon-Kim summit in April, is undergoing the Assembly ratification process.  The conservative parties sharply criticized the move, claiming Moon was backtracking on his earlier pledge to seek parliamentary consent for inter-Korean deals.  However, the presidential office said the ratification of the two agreements will boost the wider implementation of promises made in Pyongyang.  ""At the Vatican, Pope Francis directly mentioned his willingness to visit North Korea. The U.K. and France, permanent members of the United Nations Security Council (UNSC), clearly showed their backing in terms of denuclearization as well as the peace process. The international community is on our side. I hope to win more support from the public in the ongoing process,"" Moon said at the Cabinet meeting, according to press pool reports.  The two Korea are engaging in military trust-building, the President said. ""Once we see further progress in the easing of military tensions and the development of inter-Korean relations, then the whole denuclearization process will accelerate,"" Moon said, adding the agreement will also help promote human rights in North Korea.  The promises made at Panmunjeom in April and Pyongyang in September face the difficulties of the limits of economic cooperation under the extensive international sanctions regime on North Korea, and the issue of denuclearization.  At the summit in Pyongyang, two detailed areas of progress were bilateral measures along the Northern Limit Line (NLL) _ the disputed West Sea maritime boundary _ and others along the Demilitarized Zone (DMZ).  For President Moon, who has long been vocal about the pursuit of a permanent peace on the Korean Peninsula, walking away from the North Korean capital with a meaningful joint declaration on military-to-military talks and cooperation was a powerful gesture given the ongoing hurdles facing any further grand economic moves.  Presidential chief of staff Im Jong-seok said the government plans to ask the National Assembly for ratification only if some agreements reached by the two Korea produce a financial burden. Unifying the two Koreas could cost $1 trillion under the best scenario and take several decades. The final price tag will depend largely on what the catalyst for reunification is.  ""As seen by previous cases, it's unnecessary for Assembly approval to make the Pyongyang Declaration actually happen,"" Im said after the Cabinet meeting, the pool reports said.  President Moon is taking steps to spread his ""sanctions-relief"" message to the international community, to encourage North Korea to announce more concrete and detailed plans to scrap all its nuclear programs. The pitch, however, is getting a mixed response from UNSC members and the United States over ""differing thinking"" toward the North's denuclearization.  The ruling Democratic Party of Korea (DPK) welcomed the Cabinet's decision. The conservative opposition parties were less positive, claiming President Moon was disregarding the National Assembly.  ""The government said the Panmunjom Declaration needed Assembly approval, but also said there was no need to ratify the Pyongyang Declaration. This perception represents how the President is dogmatic,"" said Kim Sung-tae, floor leader of the main opposition Liberty Korea Party.  The bill submitted for ratification of the Panmunjeom Declaration, a result of Moon's first summit with Kim, is still pending at the Assembly.    "
North Korea issues stamps marking Moon-Kim summits [PHOTOS] ,2018-10-23 16:06,North Korea,,"By Jung Da-min, Park Si-soo North Korea has issued four sets of stamps commemorating the three inter-Korean summits this year ― on April 27, May 26 and Sept. 18-20 ― the North's state-run Korean Central News Agency (KCNA) said Monday.Their price ranges from 70 to 140 North Korean won, higher than the 40-50 won stamps issued to mark the North's 70th anniversary of its foundation.  By Jung Da-min, Park Si-soo  North Korea has issued four sets of stamps commemorating the three inter-Korean summits this year ― on April 27, May 26 and Sept. 18-20 ― the North's state-run Korean Central News Agency (KCNA) said Monday.  Their price ranges from 70 to 140 North Korean won, higher than the 40-50 won stamps issued to mark the North's 70th anniversary of its foundation.      "
Rodong Sinmun highlights 'anti-capitalism' campaigns in South Korea,2018-10-22 15:42,North Korea,," By Jung Da-min  North Korea's party mouthpiece Rodong Sinmun ran a series of articles on South Korea's political situation in its Monday edition, suggesting social rights of the disadvantaged, including workers and disabled, are being neglected in the South. The articles cited South Korean media's recent reports.  Out of the six articles about South Korea in the newspaper's page for foreign affairs, one article highlighted a South Korean civic group's recent press conference that denounced Yoosung Enterprise for destroying trade unions.  The conflicts between the workers and the management started in 2011 when the company established a separate trade union to overcome workers' requests to reduce working hours. Although the Supreme Court sentenced a Chairman Yoo Shi-young to 14 months' jail last December, workers have continued to demand direct negotiations with management.  At another press conference in Monday morning in front of the National Human Rights Commission of Korea, Seoul, the workers said Yoosung Enterprise's discrimination against workers, including wage reductions, was continuing.  The article in Rodong had been released a day earlier in the North's state-run Korean Central News Agency (KCNA).  Rodong's Monday edition also ran two other articles from KCNA ― one from a Saturday report on an assault at a special education school for the disabled in Seoul; the other from a Wednesday report on the South's minor progressive Minjung Party's separate organization of ""the poor,"" newly formed on Oct. 12 to fight for rights of underprivileged.  While North Korean media highlights the minor progressive party's recent activity suggesting the North's support for ""anti-capitalism"" campaigns in the South, they continued to slam the South's conservatives, especially the main opposition Liberty Korea Party (LKP).  Rodong's Monday edition ran an editorial titled ""Anti-unification groups' unedifying complaints"" to condemn the LKP for disrupting the progress of the Panmunjeom Declaration that came after the April 27 inter-Korean summit.  Meanwhile, the newspaper also ran articles on the South's Korean Teachers and Education Workers Union's fight to be recognized as a legitimate organization, as well as on the South's organizations' ""anti-U.S."" rallies condemning the U.S. for infringing on the South's sovereignty by intervening in inter-Korean affairs. "
Why North Korean newspaper highlights US-China trade feud? ,2018-10-22 12:11,North Korea,,"North Korea's official newspaper again ran an article on the escalating conflict between the United States and China on Monday, citing expert opinions critical of Washington.The Rodong Sinmun, the organ of the ruling Workers' Party of Korea, said in a commentary that confrontations between Washington and Beijing, which were caused by the imposition of retaliatory tariffs on each other, have been spreading to various other areas.The newspaper then said that U.S. Vice President Mike Pence's open criticism of China in his recent address and ensuing refutation from Beijing has further worsened the American-Chinese relationship.In his address to the Hudson Institute on Oct. 4, Pence accused Beijing of ""employing a whole-of-government approach, using political, economic and military tools, as well as propaganda, to advance its influence and benefit its interests in the U.S.""He also raised suspicion that China was trying to exert influence and interfere in the U.S. domestic policy and politics, and leveled criticism at Beijing's policy for the South China Sea and suppression of ethnic minorities.China has responded sensitively and refuted Pence's remarks, raising fears that the China-U.S. conflict triggered by a trade war was escalating in many other areas.The Rodong Sinmun then cited views of some experts who are critical of the U.S.""Experts have raised concern about the escalation of the American-Chinese conflict and shared the view that America's capabilities to suppress China are limited and the trade dispute will certainly cause losses to itself,"" the newspaper said.Noting Washington's recent indictment of a Chinese spy, the Pyongyang newspaper quoted experts as saying that the strategic confrontation and friction between China and the U.S. that originated from a trade dispute has spread to various areas, including politics, human rights and cyberspace.The newspaper reported on Oct. 9 that the U.S. and Russia were escalating a conflict over Washington's plan to establish a military base in Poland.In addition, the North Korean media have steadily carried reports on strategic U.S. conflicts with China and Russia. Watchers speculate Pyongyang appears to be closely following Washington's relationship with Beijing and Moscow due to its potential impact on the North-U.S. denuclearization negotiations.North Korea, China and Russia recently issued a joint statement calling on the U.S. to ease sanctions on Pyongyang in return for its denuclearization measures. (Yonhap) "
"Two Koreas, UNC to hold talks over JSA disarmament today ",2018-10-22 09:46,North Korea,,"The two Koreas and the U.S.-led U.N. Command will hold the second round of their working-level talks Monday over disarming the Joint Security Area (JSA) in the Demilitarized Zone (DMZ), Seoul's defense ministry said.The trilateral talks are set to take place at the Freedom House, a South Korea-controlled building at the truce village of Panmunjom inside the DMZ at 10 a.m.The two Koreas agreed to disarm the JSA under the military agreement their countries' defense chiefs signed during the third summit between President Moon Jae-in and the North's leader Kim Jong-un in Pyongyang last month. The UNC overseas activities inside the DMZ.""This meeting is aimed at checking and evaluating the status of demining operations at the JSA and consulting over schedules for withdrawing firearms and guard posts and adjusting guard personnel, as well as future plans for mutual verifications,"" the ministry said in a press release.The South and North will be represented by Army Col. Cho Yong-geun and Army Col. Om Chang-nam, respectively. The UNC's delegation will be headed by U.S. Army Col. Burke Hamilton, the Military Armistice Committee secretary. Separately, the two Koreas' militaries decided to hold general-grade talks to discuss the enforcement of their recent military agreement at Tongilgak, a North Korean building in Panmunjom on Friday.Seoul first made the proposal for the talks, which Pyongyang later accepted, Seoul officials said. Major Gen. Kim Do-gyun will lead South Korea's delegation, while the North Korean side will be represented by Lt. Gen. An Ik-san.The military agreement entails a series of measures to reduce tensions, prevent accidental clashes and build mutual trust. They include setting up air, ground and maritime buffer zones, withdrawing some border guard posts and disarming the JSA. (Yonhap) "
'North Korea seeks to escape isolation by inviting Pope' ,2018-10-21 17:47,North Korea,,"By Lee Min-hyung By Lee Min-hyung  With North Korean leader Kim Jong-un inviting Pope Francis to visit his regime, Pyongyang's failed attempts to invite a former pontiff are resurfacing here. Last month, Kim shared his strong desire to ask the pope to visit the North in an inter-Korean summit with President Moon Jae-in. Kim said he would ""ardently welcome the pope"" if he accepted the offer, according to Cheong Wa Dae.Moon also delivered Kim's willingness to invite to the pope to Pyongyang during their meeting in the Vatican, Thursday (local time). The pope said he would be willing to visit North Korea if an official invitation were made.This is not the first time the North has sought to invite a pope, according to former North Korean diplomat-turned-defector Thae Yong-ho, the writer of the book, ""Cryptography from the Third-Floor Secretariat,"" published in May.""In 1991, North Korea's foreign ministry formed a special taskforce to invite the pope to Pyongyang,"" the former North Korean Deputy Ambassador to the United Kingdom said in the book.The North rated then-Pope John Paul II highly, as he had received an enthusiastic welcome whenever he visited other countries, according to Thae.North Korea, for this reason, believed the pope's possible visit to the regime would pave the way for it to escape from international diplomatic isolation, the former North Korean diplomat said.But the plan ended in failure after then-North Korean leader Kim Jong-il opposed the idea amid concerns that the visit could create a ""Catholic boom"" within the regime, Thae said in the book.The taskforce was disbanded after operating for only about two months.The second invitation came in 2000 when a historic inter-Korean summit took place between the second-generation North Korean dictator, who passed away in 2011, and his then-counterpart President Kim Dae-jung.The late South Korean president suggested Kim invite the pope to visit. The plan appeared to turn into reality in the initial stages when the North sent an official invitation to the Vatican.But the second attempt failed again, with the North stopping pushing ahead with the plan for unidentified internal reasons.There is a good chance, however, for the new, young leader to succeed in inviting the pope this time as Kim Jong-un has carried out a series of surprise diplomatic missions unlike his predecessors. They include the historic first-ever summit between Washington and Pyongyang this June.Starting this year, Kim has expressed a willingness for peace by realizing the complete denuclearization of the Korean Peninsula. He has since met with President Moon three times to discuss ways to ease inter-Korean military tension.Moon is also playing his role as a mediator between Kim and international society. The President's ongoing Europe visit is also centered on sending Kim's message for peace by building a nuclear-free peninsula. With North Korean leader Kim Jong-un inviting Pope Francis to visit his regime, Pyongyang's failed attempts to invite a former pontiff are resurfacing here.  Last month, Kim shared his strong desire to ask the pope to visit the North in an inter-Korean summit with President Moon Jae-in. Kim said he would ""ardently welcome the pope"" if he accepted the offer, according to Cheong Wa Dae.  Moon also delivered Kim's willingness to invite to the pope to Pyongyang during their meeting in the Vatican, Thursday (local time). The pope said he would be willing to visit North Korea if an official invitation were made.  This is not the first time the North has sought to invite a pope, according to former North Korean diplomat-turned-defector Thae Yong-ho, the writer of the book, ""Cryptography from the Third-Floor Secretariat,"" published in May.  ""In 1991, North Korea's foreign ministry formed a special taskforce to invite the pope to Pyongyang,"" the former North Korean Deputy Ambassador to the United Kingdom said in the book.  The North rated then-Pope John Paul II highly, as he had received an enthusiastic welcome whenever he visited other countries, according to Thae.  North Korea, for this reason, believed the pope's possible visit to the regime would pave the way for it to escape from international diplomatic isolation, the former North Korean diplomat said.  But the plan ended in failure after then-North Korean leader Kim Jong-il opposed the idea amid concerns that the visit could create a ""Catholic boom"" within the regime, Thae said in the book.  The taskforce was disbanded after operating for only about two months.  The second invitation came in 2000 when a historic inter-Korean summit took place between the second-generation North Korean dictator, who passed away in 2011, and his then-counterpart President Kim Dae-jung.  The late South Korean president suggested Kim invite the pope to visit. The plan appeared to turn into reality in the initial stages when the North sent an official invitation to the Vatican.  But the second attempt failed again, with the North stopping pushing ahead with the plan for unidentified internal reasons.  There is a good chance, however, for the new, young leader to succeed in inviting the pope this time as Kim Jong-un has carried out a series of surprise diplomatic missions unlike his predecessors. They include the historic first-ever summit between Washington and Pyongyang this June.  Starting this year, Kim has expressed a willingness for peace by realizing the complete denuclearization of the Korean Peninsula. He has since met with President Moon three times to discuss ways to ease inter-Korean military tension.  Moon is also playing his role as a mediator between Kim and international society. The President's ongoing Europe visit is also centered on sending Kim's message for peace by building a nuclear-free peninsula.   "
Diplomatic hurdles face possible papal visit ,2018-10-21 17:47,North Korea,,"By Yi Whan-woo By Yi Whan-woo North Korea is one of the few countries that does not have diplomatic relations with the Vatican. And this is likely to pose a challenge for North Korean leader Kim Jong-un in inviting Pope Francis to his country.The pope said he is willing to go to Pyongyang if he is officially invited. President Moon Jae-in met him at the Vatican, Thursday, and delivered Kim's invitation.It is an unwritten rule for both the head of state and the primate of the Catholic Church to send a formal invitation for a papal visit, according to sources familiar with the Catholic Church, Sunday.Kim extended the invitation. But he may find it uneasy for Archbishop Andrew Yeom Soo-jung of Seoul, who also has been serving as the Apostolic Administrator of Pyongyang, to send another invitation.With the Vatican's approval, Yeom has been serving as the de facto primate of the two Korea.""Despite the reconciliatory mood blooming on the peninsula, Kim may find it unacceptable for Yeom to represent Pyongyang and greet the Pope,"" a source said.The second source said the Vatican may find a possible papal visit burdensome, because it may ""breach"" its own rules.The Vatican insisted that a papal visit would only be possible if Catholic priests were accepted in North Korea. The regime is believed to have around 3,000 Catholics but has no Catholic priests.The Vatican turned down the invitation for then-Pope John Paul II to Pyongyang after the first-ever inter-Korean summit in June 2000.The sources said a papal visit may question the Vatican's diplomatic principle of advocating human rights, considering North Korea has been suppressing underground churches and running political prison camps. Up to 120,000 people are thought to be detained in these.""This is why the Vatican has not had diplomatic treaties with North Korea along with China where human rights has been called into question,"" a source said. ""And a papal visit would contradict the Vatican's diplomatic policies.""To avoid trouble, the source suggested South Korea might invite the Pope and have its religious leaders go to Pyongyang with him.""This can resolve the diplomatic problems including protocol,"" a fourth source, although it acknowledged that it then would not be an official visit to the North. North Korea is one of the few countries that does not have diplomatic relations with the Vatican. And this is likely to pose a challenge for North Korean leader Kim Jong-un in inviting Pope Francis to his country.  The pope said he is willing to go to Pyongyang if he is officially invited. President Moon Jae-in met him at the Vatican, Thursday, and delivered Kim's invitation.  It is an unwritten rule for both the head of state and the primate of the Catholic Church to send a formal invitation for a papal visit, according to sources familiar with the Catholic Church, Sunday.  Kim extended the invitation. But he may find it uneasy for Archbishop Andrew Yeom Soo-jung of Seoul, who also has been serving as the Apostolic Administrator of Pyongyang, to send another invitation.  With the Vatican's approval, Yeom has been serving as the de facto primate of the two Korea.  ""Despite the reconciliatory mood blooming on the peninsula, Kim may find it unacceptable for Yeom to represent Pyongyang and greet the Pope,"" a source said.  The second source said the Vatican may find a possible papal visit burdensome, because it may ""breach"" its own rules.  The Vatican insisted that a papal visit would only be possible if Catholic priests were accepted in North Korea. The regime is believed to have around 3,000 Catholics but has no Catholic priests.  The Vatican turned down the invitation for then-Pope John Paul II to Pyongyang after the first-ever inter-Korean summit in June 2000.  The sources said a papal visit may question the Vatican's diplomatic principle of advocating human rights, considering North Korea has been suppressing underground churches and running political prison camps. Up to 120,000 people are thought to be detained in these.  ""This is why the Vatican has not had diplomatic treaties with North Korea along with China where human rights has been called into question,"" a source said. ""And a papal visit would contradict the Vatican's diplomatic policies.""  To avoid trouble, the source suggested South Korea might invite the Pope and have its religious leaders go to Pyongyang with him.  ""This can resolve the diplomatic problems including protocol,"" a fourth source, although it acknowledged that it then would not be an official visit to the North. "
Koreas to hold 1st meeting in liaison office on Oct. 22 ,2018-10-21 16:40,North Korea,,"By Park Ji-wonThe first inter-Korean high-level meeting will be held at the newly opened liaison office in the North on Monday to discuss ways to tackle pest control for pine trees and the modernization of seedling farms in North Korea. It is the first time for the two Koreas to hold such a meeting there since its official opening on Sept. 14. High-ranking officials of the two Koreas agreed last week to hold further meetings to discuss cooperation in many areas.On Oct. 15, the two Koreas reached an agreement to hold talks about forests, welfare and medical care, sports and the Red Cross sometime between October and November on the sidelines of inter-Korean high-level talks. They agreed on starting a joint inspection for reconnecting railways and roads at the end of October.During the talks about forests they agreed to hold on Monday, the two Koreas are expected to discuss forming a new tree nursery in the North and long-term plans for reforestation of the North. Little data is available on the exact condition of North Korea's forestry, but it is said the lack of trees is severe there due to excessive deforestation, increasing the risks of flooding, landslides and desertification.According to the Ministry of Unification, the South Korean delegation will be led by Park Chong-ho, a senior official at the Korea Forest Service, and include Lim Sang-seop, chief of the Forest Industry & Policy Bureau, and Kim Hoon-ah, an official of the unification ministry.The North delegation will be led by Kim Song-jun, vice chief of the Ministry of Land and Environment Protection, and include Choe Bong-hwan, vice bureau chief of the land ministry, and Son Ji-myong, an official of the Inter-Korean Economic Cooperation Committee.Since the Panmunjeom Declaration signed between the two Koreas in April, high-ranking officials from both countries have held working-level talks on forestry cooperation in July and inspected the extent of diseases and pests on Mount Geumgang in the North in April.Both sides have been seeking cooperation on reforestation as it is one of the fields that is not in violation of U.N. sanctions on North Korea.In that context, the South Korean government pushed plans to give aid to the North in forestry by forming a taskforce to conduct forestry cooperation as one of the top priorities among projects with North Korea.The talks about welfare and medical services will be held on Oct. 24.Both the South and North had agreed on cooperation on welfare after the Oct. 4 declaration in 2007. However, the agreement has yet to materialize.The two are also expected to hold working-level talks about sports exchanges to push for joint participation in the 2020 Summer Olympics and co-hosting the 2032 Summer Olympics, but they haven't finalized their schedules to decide on the details.  By Park Ji-won  The first inter-Korean high-level meeting will be held at the newly opened liaison office in the North on Monday to discuss ways to tackle pest control for pine trees and the modernization of seedling farms in North Korea. It is the first time for the two Koreas to hold such a meeting there since its official opening on Sept. 14.  High-ranking officials of the two Koreas agreed last week to hold further meetings to discuss cooperation in many areas.  On Oct. 15, the two Koreas reached an agreement to hold talks about forests, welfare and medical care, sports and the Red Cross sometime between October and November on the sidelines of inter-Korean high-level talks. They agreed on starting a joint inspection for reconnecting railways and roads at the end of October.  During the talks about forests they agreed to hold on Monday, the two Koreas are expected to discuss forming a new tree nursery in the North and long-term plans for reforestation of the North. Little data is available on the exact condition of North Korea's forestry, but it is said the lack of trees is severe there due to excessive deforestation, increasing the risks of flooding, landslides and desertification.  According to the Ministry of Unification, the South Korean delegation will be led by Park Chong-ho, a senior official at the Korea Forest Service, and include Lim Sang-seop, chief of the Forest Industry & Policy Bureau, and Kim Hoon-ah, an official of the unification ministry.  The North delegation will be led by Kim Song-jun, vice chief of the Ministry of Land and Environment Protection, and include Choe Bong-hwan, vice bureau chief of the land ministry, and Son Ji-myong, an official of the Inter-Korean Economic Cooperation Committee.  Since the Panmunjeom Declaration signed between the two Koreas in April, high-ranking officials from both countries have held working-level talks on forestry cooperation in July and inspected the extent of diseases and pests on Mount Geumgang in the North in April.  Both sides have been seeking cooperation on reforestation as it is one of the fields that is not in violation of U.N. sanctions on North Korea.  In that context, the South Korean government pushed plans to give aid to the North in forestry by forming a taskforce to conduct forestry cooperation as one of the top priorities among projects with North Korea.  The talks about welfare and medical services will be held on Oct. 24.  Both the South and North had agreed on cooperation on welfare after the Oct. 4 declaration in 2007. However, the agreement has yet to materialize.  The two are also expected to hold working-level talks about sports exchanges to push for joint participation in the 2020 Summer Olympics and co-hosting the 2032 Summer Olympics, but they haven't finalized their schedules to decide on the details. "
Koreas to start joint inspection of western railway as early as this week ,2018-10-21 11:12,North Korea,,"South and North Korea are likely to start their joint on-site inspection as early as this week for a project to modernize and re-link railways across their border, government officials said Sunday. At high-level talks last week, the two Koreas agreed to begin field surveys of the western Gyeongui railway in late October and the Donghae railway along their east coast in November. ""The Koreas are known to be discussing ways to conduct the inspection (on the North section) of the Gyeongui line starting late this week,"" a government official said. ""The schedule is flexible, depending on consultations between the government and the United Nations Command (UNC) over the passage of the Military Demarcation Line,"" he added. In August, the Koreas failed to carry out a joint railway field survey as the U.S.-led UNC did not approve the plan, citing ""procedural"" problems, a move widely seen as U.S. objection to the inter-Korean railway project on the basis that it might hamper sanctions. ""As far as I'm concerned, Seoul's consultations with Pyongyang as well as the UNC are smoothly under way,"" the official said. If launched, the joint inspection will involve the test operation of a train on the railway linking Seoul to the North's northwestern city of Sinuiju. After that, the Koreas will check the eastern railway on the North's side that connects Mout Kumgang to its northeastern North Hamgyong province. South and North Korea are looking to hold a ground-breaking ceremony for work on the rail and road systems along the eastern and western regions either in late November or early December. Meanwhile, the two Koreas plan to hold working-level talks starting this week to implement agreements of the inter-Korean summit held in Pyongyang last month. On Monday, they will hold talks at a joint liaison office in the North's border town of Kaesong to discuss ways to promote forestry cooperation and to control pine tree pests. Park Chong-ho, deputy minister of the state-run Korea Forest Service, will lead the South's three-member delegation, according to Seoul's unification ministry. His North Korean counterpart is Kim Song-jun, a senior official at the North's ministry of environmental protection. In October, the Koreas are also scheduled to have health-related talks on curbing the spread of contagious diseases and sports talks to discuss co-hosting of the 2032 Summer Olympics. (Yonhap) "
South Korea's nuke envoy heads to US over NK nuclear issue ,2018-10-21 10:09,North Korea,,"South Korea's top nuclear envoy left for the United States on Sunday to coordinate North Korea policy with Washington, Seoul's foreign ministry said. Lee Do-hoon, the country's representative for Korean Peninsula peace and security affairs, will visit Washington D.C. from Sunday to Tuesday to meet with his U.S. counterpart, Stephen Biegun. They are expected to discuss the progress of negotiations between the United States and North Korea, including preparations for a second summit between President Donald Trump and North Korean leader Kim Jong-un. U.S. Secretary of State Mike Pompeo said Friday said he hopes to meet with his North Korean counterpart ""in the next week and a half or so"" to continue planning for the summit between their leaders. ""There are various dialogues and contacts under way between the U.S. and North Korea. I'll meet with Biegun to listen to Washington's plan and consult on how to push for the denuclearization (of the Korean Peninsula),"" Lee told reporters at Incheon International Airport, west of Seoul. He said that denuclearization should be pursued on the basis of the Seoul-Washington alliance and with international support. As for potential talks between Biegun and North Korean Vice Foreign Minister Choe Son-hui, Lee said it is a matter of when such a meeting will be held, not whether it would be held. Pompeo made his fourth visit to Pyongyang earlier this month in an effort to revive stalled denuclearization talks with North Korea. The North is calling on the U.S. to declare an end to the 1950-53 Korean War and soften sanctions in response to Pyongyang's measures such as the demolition of its nuclear test site. But the U.S. demands more concrete steps toward denuclearization -- for example, the listing of its nuclear weapons. The two nuclear envoys may also exchange views on South Korea's hope that the U.S. could exempt inter-Korean cooperative projects from sanctions, diplomatic sources said. At high-level talks held last Monday, South and North Korea agreed to start a joint project to modernize and eventually connect their railways and roads across their borders in late November or early December. Washington remains cautious about inter-Korean economic cooperation, saying that any advancement in inter-Korean ties should be tied to progress on North Korea's denuclearization. Lee and Biegun will likely also share the outcome of their respective visits to China and Russia, as well as to Europe. The nuclear envoys have recently held a series of meetings in Seoul and New York to coordinate the allies' policy on North Korea. (Yonhap) "
Moon heads home with European concessions for North Korea ,2018-10-21 09:38,North Korea,,"South Korean President Moon Jae-in headed home Saturday, wrapping up a five-nation European tour that was apparently more successful than anticipated, heralding the possibility of a trip by Pope Francis to North Korea. In a meeting with the pope held in the Vatican on Thursday, President Moon delivered an invitation from North Korean leader Kim Jong-un for the pope to visit Pyongyang. The pope gave conditional but implicit agreement, saying he will be ""available"" for the trip. ""(I) will unconditionally give an answer if an (official) invitation arrives,"" the pope was quoted as telling Moon through his interpreter. Moon's trip began last Saturday when he arrived in Paris on a four-day state visit. There, he also sought to win concessions for the impoverished North, stressing the need for the U.N. Security Council (UNSC) to consider easing its sanctions against the North when and if the communist state's denuclearization process reaches a point of no return. President Emmanuel Macron of France emphasized the need to maintain international sanctions on the North to completely, verifiably and irreversibly denuclearize the country, but said his country will support ways to further accelerate the denuclearization process if North Korea is in fact moving in that direction. France is one of five permanent members of the UNSC. Moon also asked for Britain's support for his peace initiative in his bilateral summit with British Prime Minister Theresa May, held on the sidelines of the Asia-Europe Meeting (ASEM) summit on Friday. May agreed on the need to come up with ways to help accelerate the North's denuclearization process while urging Pyongyang to prove its commitment to complete denuclearization with more concrete actions, according to Moon's presidential office Cheong Wa Dae. Moon's departure from Copenhagen, the last leg of his five-nation trip, which also took him to Rome, came after he attended the inaugural summit of the Partnering for Green Growth and the Global Goals 2030, or P4G. There, he stressed the importance of joint efforts by both the public and private sectors to address major global challenges, such as poverty and climate change. The South Korean president is set to arrive home Sunday (Seoul time). (Yonhap) "
